179	-21.0
180	-21.0
181	-19.0
182	-19.0
183	-20.0
184	-20.0
185	-20.0
186	-20.0
187	-20.0
188	-21.0
189	-20.0
190	-21.0
191	-21.0
192	-20.0
193	-18.0
194	-19.0
195	-21.0
196	-19.0
197	-21.0
198	-21.0
199	-21.0
200	-21.0
201	-21.0
202	-17.0
203	-20.0
204	-18.0
205	-19.0
206	-20.0
207	-21.0
208	-21.0
209	-20.0
210	-18.0
211	-21.0
212	-21.0
213	-20.0
214	-18.0
215	-20.0
216	-21.0
217	-20.0
218	-19.0
219	-18.0
220	-18.0
221	-21.0
222	-19.0
223	-21.0
224	-21.0
225	-21.0
226	-19.0
227	-20.0
228	-21.0
229	-20.0
230	-20.0
231	-19.0
232	-20.0
233	-19.0
234	-20.0
235	-20.0
236	-17.0
237	-21.0
238	-21.0
239	-21.0
240	-20.0
241	-19.0
242	-19.0
243	-21.0
244	-21.0
245	-21.0
246	-20.0
247	-20.0
248	-19.0
249	-19.0
250	-21.0
251	-21.0
252	-21.0
253	-21.0
254	-18.0
255	-21.0
256	-20.0
257	-20.0
258	-20.0
259	-16.0
260	-18.0
261	-17.0
262	-20.0
263	-18.0
264	-19.0
265	-16.0
266	-20.0
267	-20.0
268	-20.0
269	-19.0
270	-20.0
271	-19.0
272	-17.0
273	-19.0
274	-20.0
275	-19.0
276	-20.0
277	-17.0
278	-19.0
279	-21.0
280	-14.0
281	-19.0
282	-20.0
283	-20.0
284	-21.0
285	-20.0
286	-18.0
287	-20.0
288	-21.0
289	-19.0
290	-18.0
291	-21.0
292	-19.0
293	-18.0
294	-18.0
295	-19.0
296	-20.0
297	-21.0
298	-20.0
299	-21.0
300	-20.0
301	-19.0
302	-19.0
303	-21.0
304	-17.0
305	-21.0
306	-21.0
307	-21.0
308	-18.0
309	-21.0
310	-20.0
311	-17.0
312	-17.0
313	-20.0
314	-16.0
315	-18.0
316	-17.0
317	-18.0
318	-20.0
319	-18.0
320	-20.0
321	-18.0
322	-17.0
323	-21.0
324	-18.0
325	-18.0
326	-21.0
327	-19.0
328	-20.0
329	-21.0
330	-19.0
331	-20.0
332	-21.0
333	-21.0
334	-19.0
335	-18.0
336	-21.0
337	-19.0
338	-17.0
339	-18.0
340	-20.0
341	-17.0
342	-19.0
343	-18.0
344	-21.0
345	-21.0
346	-19.0
347	-13.0
348	-14.0
349	-17.0
350	-19.0
351	-17.0
352	-20.0
353	-17.0
354	-19.0
355	-17.0
356	-20.0
357	-17.0
358	-18.0
359	-19.0
360	-19.0
361	-21.0
362	-19.0
363	-19.0
364	-21.0
365	-20.0
366	-19.0
367	-16.0
368	-19.0
369	-18.0
370	-18.0
371	-20.0
372	-19.0
373	-18.0
374	-20.0
375	-19.0
376	-21.0
377	-19.0
378	-18.0
379	-19.0
380	-18.0
381	-21.0
382	-21.0
383	-17.0
384	-21.0
385	-18.0
386	-19.0
387	-20.0
388	-17.0
389	-20.0
390	-21.0
391	-21.0
392	-21.0
393	-18.0
394	-21.0
395	-20.0
396	-17.0
397	-19.0
398	-18.0
399	-21.0
400	-17.0
401	-18.0
402	-20.0
403	-19.0
404	-16.0
405	-17.0
406	-20.0
407	-19.0
408	-21.0
409	-19.0
410	-16.0
411	-14.0
412	-20.0
413	-21.0
414	-20.0
415	-20.0
416	-20.0
417	-15.0
418	-19.0
419	-21.0
420	-21.0
421	-19.0
422	-19.0
423	-18.0
424	-20.0
425	-15.0
426	-15.0
427	-19.0
428	-17.0
429	-19.0
430	-17.0
431	-19.0
432	-21.0
433	-18.0
434	-19.0
435	-17.0
436	-19.0
437	-17.0
438	-17.0
439	-19.0
440	-17.0
441	-19.0
442	-19.0
443	-18.0
444	-17.0
445	-16.0
446	-16.0
447	-19.0
448	-20.0
449	-16.0
450	-17.0
451	-20.0
452	-20.0
453	-17.0
454	-19.0
455	-17.0
456	-17.0
457	-14.0
458	-19.0
459	-16.0
460	-16.0
461	-15.0
462	-18.0
463	-20.0
464	-18.0
465	-17.0
466	-21.0
467	-20.0
468	-21.0
469	-17.0
470	-18.0
471	-16.0
472	-15.0
473	-17.0
474	-19.0
475	-19.0
476	-17.0
477	-16.0
478	-19.0
479	-17.0
480	-21.0
481	-18.0
482	-20.0
483	-17.0
484	-21.0
485	-19.0
486	-16.0
487	-19.0
488	-15.0
489	-18.0
490	-15.0
491	-16.0
492	-18.0
493	-20.0
494	-16.0
495	-21.0
496	-18.0
497	-17.0
498	-17.0
499	-21.0
500	-18.0
501	-10.0
502	-18.0
503	-14.0
504	-18.0
505	-15.0
506	-17.0
507	-17.0
508	-17.0
509	-15.0
510	-21.0
511	-17.0
512	-21.0
513	-19.0
514	-16.0
515	-18.0
516	-18.0
517	-20.0
518	-20.0
519	-15.0
520	-18.0
521	-17.0
522	-13.0
523	-17.0
524	-21.0
525	-13.0
526	-21.0
527	-15.0
528	-15.0
529	-17.0
530	-17.0
531	-17.0
532	-17.0
533	-18.0
534	-10.0
535	-14.0
536	-15.0
537	-20.0
538	-18.0
539	-18.0
540	-15.0
541	-18.0
542	-19.0
543	-20.0
544	-16.0
545	-12.0
546	-17.0
547	-13.0
548	-13.0
549	-15.0
550	-18.0
551	-20.0
552	-18.0
553	-15.0
554	-19.0
555	-16.0
556	-17.0
557	-19.0
558	-12.0
559	-19.0
560	-19.0
561	-19.0
562	-19.0
563	-9.0
564	-13.0
565	-12.0
566	-17.0
567	-19.0
568	-17.0
569	-19.0
570	-21.0
571	-20.0
572	-15.0
573	-20.0
574	-17.0
575	-20.0
576	-17.0
577	-15.0
578	-18.0
579	-17.0
580	-19.0
581	-17.0
582	-19.0
583	-12.0
584	-17.0
585	-16.0
586	-17.0
587	-18.0
588	-21.0
589	-19.0
590	-15.0
591	-15.0
592	-17.0
593	-19.0
594	-17.0
595	-17.0
596	-19.0
597	-15.0
598	-13.0
599	-21.0
600	-15.0
601	-17.0
602	-10.0
603	-16.0
604	-18.0
605	-13.0
606	-11.0
607	-19.0
608	-18.0
609	-21.0
610	-17.0
611	-19.0
612	-17.0
613	-15.0
614	-13.0
615	-12.0
616	-17.0
617	-13.0
618	-17.0
619	-14.0
620	-19.0
621	-17.0
622	-20.0
623	-18.0
624	-15.0
625	-21.0
626	-20.0
627	-21.0
628	-20.0
629	-15.0
630	-19.0
631	-15.0
632	-15.0
633	-18.0
634	-17.0
635	-19.0
636	-17.0
637	-19.0
638	-9.0
639	-19.0
640	-15.0
641	-9.0
642	-20.0
643	-14.0
644	-19.0
645	-15.0
646	-15.0
647	-15.0
648	-16.0
649	-13.0
650	-19.0
651	-19.0
652	-17.0
653	-16.0
654	-19.0
655	-12.0
656	-13.0
657	-15.0
658	-16.0
659	-15.0
660	-18.0
661	-21.0
662	-18.0
663	-19.0
664	-14.0
665	-18.0
666	-16.0
667	-13.0
668	-19.0
669	-14.0
670	-18.0
671	-13.0
672	-20.0
673	-15.0
674	-16.0
675	-19.0
676	-16.0
677	-19.0
678	-14.0
679	-15.0
680	-10.0
681	-13.0
682	-20.0
683	-18.0
684	-18.0
685	-12.0
686	-19.0
687	-20.0
688	-20.0
689	-18.0
690	-18.0
691	-15.0
692	-16.0
693	-15.0
694	-15.0
695	-18.0
696	-10.0
697	-14.0
698	-17.0
699	-18.0
700	-18.0
701	-19.0
702	-16.0
703	-18.0
704	-15.0
705	-12.0
706	-14.0
707	-13.0
708	-17.0
709	-19.0
710	-16.0
711	-14.0
712	-13.0
713	-14.0
714	-20.0
715	-9.0
716	-17.0
717	-18.0
718	-21.0
719	-18.0
720	-16.0
721	-5.0
722	-19.0
723	-13.0
724	-20.0
725	-16.0
726	-15.0
727	-12.0
728	-17.0
729	-14.0
730	-19.0
731	-15.0
732	-17.0
733	-13.0
734	-13.0
735	-17.0
736	-18.0
737	-19.0
738	-17.0
739	-12.0
740	-21.0
741	-17.0
742	-16.0
743	-19.0
744	-9.0
745	-17.0
746	-20.0
747	-18.0
748	-19.0
749	-11.0
750	-18.0
751	-15.0
752	-15.0
753	-14.0
754	-18.0
755	-16.0
756	-19.0
757	-19.0
758	-12.0
759	-17.0
760	-19.0
761	-15.0
762	-11.0
763	-16.0
764	-9.0
765	-18.0
766	-15.0
767	-11.0
768	-21.0
769	-9.0
770	-21.0
771	-14.0
772	-13.0
773	-15.0
774	-17.0
775	-19.0
776	-15.0
777	-17.0
778	-14.0
779	-15.0
780	-21.0
781	-14.0
782	-19.0
783	-13.0
784	-13.0
785	-19.0
786	-17.0
787	-18.0
788	-14.0
789	-14.0
790	-18.0
791	-17.0
792	-19.0
793	-19.0
794	-11.0
795	-18.0
796	-16.0
797	-12.0
798	-17.0
799	-13.0
800	-19.0
801	-16.0
802	-8.0
803	-12.0
804	-11.0
805	-17.0
806	-14.0
807	-10.0
808	-17.0
809	-5.0
810	-16.0
811	-14.0
812	-15.0
813	-14.0
814	-13.0
815	-16.0
816	-16.0
817	-12.0
818	-18.0
819	-17.0
820	-18.0
821	-16.0
822	-14.0
823	-9.0
824	-15.0
825	-14.0
826	-14.0
827	-13.0
828	-11.0
829	-19.0
830	-13.0
831	-16.0
832	-17.0
833	-11.0
834	-20.0
835	-14.0
836	-17.0
837	-19.0
838	-16.0
839	-15.0
840	-15.0
841	-13.0
842	-13.0
843	-17.0
844	-10.0
845	-19.0
846	-16.0
847	-19.0
848	-11.0
849	-18.0
850	-9.0
851	-14.0
852	-13.0
853	-14.0
854	-16.0
855	-12.0
856	-10.0
857	-13.0
858	-17.0
859	-12.0
860	-12.0
861	-17.0
862	-13.0
863	-17.0
864	-11.0
865	-17.0
866	-15.0
867	-17.0
868	-18.0
869	-13.0
870	-16.0
871	-14.0
872	-20.0
873	-11.0
874	-15.0
875	-14.0
876	-7.0
877	-15.0
878	-17.0
879	-13.0
880	-15.0
881	-14.0
882	-12.0
883	-14.0
884	-12.0
885	-11.0
886	-15.0
887	-16.0
888	-11.0
889	-11.0
890	-13.0
891	-17.0
892	-17.0
893	-15.0
894	-19.0
895	-15.0
896	-12.0
897	-18.0
898	-17.0
899	-19.0
900	-20.0
901	-11.0
902	-17.0
903	-14.0
904	-19.0
905	-13.0
906	-13.0
907	-18.0
908	-17.0
909	-14.0
910	-15.0
911	-16.0
912	-16.0
913	-15.0
914	-16.0
915	-19.0
916	-9.0
917	-15.0
918	-16.0
919	-18.0
920	-13.0
921	-14.0
922	-17.0
923	-17.0
924	-19.0
925	-15.0
926	-11.0
927	-13.0
928	-16.0
929	-15.0
930	-11.0
931	-16.0
932	-13.0
933	-14.0
934	-17.0
935	-14.0
936	-15.0
937	-8.0
938	-19.0
939	-17.0
940	-12.0
941	-13.0
942	-17.0
943	-17.0
944	-13.0
945	-17.0
946	-14.0
947	-7.0
948	-13.0
949	-13.0
950	-13.0
951	-15.0
952	-6.0
953	-18.0
954	-13.0
955	-17.0
956	-16.0
957	-15.0
958	-21.0
959	-18.0
960	-17.0
961	-15.0
962	-15.0
963	-10.0
964	-14.0
965	-18.0
966	-7.0
967	-17.0
968	-17.0
969	-6.0
970	-17.0
971	-19.0
972	-12.0
973	-11.0
974	-19.0
975	-14.0
976	-5.0
977	-12.0
978	-21.0
979	-18.0
980	-19.0
981	-13.0
982	-19.0
983	-15.0
984	-18.0
985	-19.0
986	-11.0
987	-9.0
988	-15.0
989	-20.0
990	-13.0
991	-13.0
992	-13.0
993	-19.0
994	-15.0
995	-18.0
996	-9.0
997	-13.0
998	-16.0
999	-7.0
1000	-13.0
1001	-17.0
1002	-13.0
1003	-11.0
1004	-11.0
1005	-15.0
1006	-15.0
1007	-13.0
1008	-15.0
1009	-8.0
1010	-14.0
1011	-17.0
1012	-14.0
1013	-17.0
1014	-17.0
1015	-13.0
1016	-13.0
1017	-15.0
1018	-13.0
1019	-9.0
1020	-12.0
1021	-11.0
1022	-17.0
1023	1.0
1024	-15.0
1025	-18.0
1026	-13.0
1027	-11.0
1028	-13.0
1029	-12.0
1030	-18.0
1031	-20.0
1032	-11.0
1033	-14.0
1034	-10.0
1035	-21.0
1036	-6.0
1037	-14.0
1038	-16.0
1039	-11.0
1040	-12.0
1041	-15.0
1042	-13.0
1043	-15.0
1044	-19.0
1045	-8.0
1046	-15.0
1047	-17.0
1048	-17.0
1049	-9.0
1050	-15.0
1051	-6.0
1052	-17.0
1053	-19.0
1054	-17.0
1055	-5.0
1056	-11.0
1057	-15.0
1058	-15.0
1059	-15.0
1060	-17.0
1061	-12.0
1062	-7.0
1063	-14.0
1064	-7.0
1065	-13.0
1066	-18.0
1067	-13.0
1068	-11.0
1069	-19.0
1070	-15.0
1071	-9.0
1072	-13.0
1073	-15.0
1074	-13.0
1075	-12.0
1076	-17.0
1077	-10.0
1078	-19.0
1079	-6.0
1080	-8.0
1081	-8.0
1082	-14.0
1083	-17.0
1084	-13.0
1085	-13.0
1086	-15.0
1087	-17.0
1088	-9.0
1089	-17.0
1090	-18.0
1091	-15.0
1092	-19.0
1093	-15.0
1094	-11.0
1095	-13.0
1096	-13.0
1097	-15.0
1098	-13.0
1099	-7.0
1100	-20.0
1101	-16.0
1102	-13.0
1103	-10.0
1104	-13.0
1105	-7.0
1106	-19.0
1107	-13.0
1108	-14.0
1109	-16.0
1110	-9.0
1111	-9.0
1112	-10.0
1113	-18.0
1114	-14.0
1115	-19.0
1116	-14.0
1117	-14.0
1118	-13.0
1119	-17.0
1120	-7.0
1121	-10.0
1122	-2.0
1123	-15.0
1124	-13.0
1125	-14.0
1126	-9.0
1127	-11.0
1128	-19.0
1129	-8.0
1130	-13.0
1131	-14.0
1132	-18.0
1133	-19.0
1134	-14.0
1135	-14.0
1136	-9.0
1137	-11.0
1138	-17.0
1139	-13.0
1140	-13.0
1141	-12.0
1142	-9.0
1143	-11.0
1144	-15.0
1145	-16.0
1146	-11.0
1147	-9.0
1148	-10.0
1149	-11.0
1150	-11.0
1151	-15.0
1152	-7.0
1153	-15.0
1154	-15.0
1155	-7.0
1156	-10.0
1157	-16.0
1158	-15.0
1159	-9.0
1160	-16.0
1161	-13.0
1162	-12.0
1163	-13.0
1164	-11.0
1165	-5.0
1166	-8.0
1167	-15.0
1168	-6.0
1169	-6.0
1170	-16.0
1171	-9.0
1172	-9.0
1173	-17.0
1174	-3.0
1175	-9.0
1176	-8.0
1177	-9.0
1178	-12.0
1179	-15.0
1180	-13.0
1181	-6.0
1182	-3.0
1183	-14.0
1184	-10.0
1185	-9.0
1186	-7.0
1187	-19.0
1188	-7.0
1189	-11.0
1190	-21.0
1191	-9.0
1192	-18.0
1193	-8.0
1194	-13.0
1195	-11.0
1196	-21.0
1197	-15.0
1198	-5.0
1199	-16.0
1200	-11.0
1201	-13.0
1202	-9.0
1203	-13.0
1204	-14.0
1205	-11.0
1206	-6.0
1207	-10.0
1208	-7.0
1209	-7.0
1210	-12.0
1211	-16.0
1212	-18.0
1213	-7.0
1214	-11.0
1215	-13.0
1216	-14.0
1217	-15.0
1218	-20.0
1219	-15.0
1220	-1.0
1221	-17.0
1222	-12.0
1223	-16.0
1224	-7.0
1225	-9.0
1226	-17.0
1227	-11.0
1228	-9.0
1229	-4.0
1230	-16.0
1231	-6.0
1232	-13.0
1233	-11.0
1234	-9.0
1235	-16.0
1236	-16.0
1237	-13.0
1238	-18.0
1239	-9.0
1240	-18.0
1241	-11.0
1242	-11.0
1243	-10.0
1244	-10.0
1245	-11.0
1246	-12.0
1247	-12.0
1248	-14.0
1249	-3.0
1250	-14.0
1251	-14.0
1252	-14.0
1253	-12.0
1254	-9.0
1255	-12.0
1256	-13.0
1257	-14.0
1258	-9.0
1259	-10.0
1260	-15.0
1261	-4.0
1262	-20.0
1263	-1.0
1264	-17.0
1265	-15.0
1266	-11.0
1267	-13.0
1268	-4.0
1269	-12.0
1270	-12.0
1271	-17.0
1272	-11.0
1273	-7.0
1274	-13.0
1275	-15.0
1276	-11.0
1277	-21.0
1278	-17.0
1279	-15.0
1280	-14.0
1281	-15.0
1282	-12.0
1283	-15.0
1284	-11.0
1285	-12.0
1286	-8.0
1287	-15.0
1288	-15.0
1289	-13.0
1290	-16.0
1291	-17.0
1292	-13.0
1293	-19.0
1294	-15.0
1295	-13.0
1296	-15.0
1297	-11.0
1298	-14.0
1299	-14.0
1300	-12.0
1301	-13.0
1302	-12.0
1303	-9.0
1304	-12.0
1305	-13.0
1306	-17.0
1307	-20.0
1308	-11.0
1309	-12.0
1310	-10.0
1311	-8.0
1312	-14.0
1313	-9.0
1314	-17.0
1315	-5.0
1316	-7.0
1317	-13.0
1318	-10.0
1319	-11.0
1320	-17.0
1321	-2.0
1322	-10.0
1323	-9.0
1324	-11.0
1325	-16.0
1326	-13.0
1327	-13.0
1328	-13.0
1329	-16.0
1330	-13.0
1331	-9.0
1332	-14.0
1333	-11.0
1334	-17.0
1335	-8.0
1336	-16.0
1337	-10.0
1338	-3.0
1339	-13.0
1340	-14.0
1341	-16.0
1342	-12.0
1343	-21.0
1344	-10.0
1345	-16.0
1346	-10.0
1347	-13.0
1348	-15.0
1349	-13.0
1350	-11.0
1351	-12.0
1352	-12.0
1353	-17.0
1354	-15.0
1355	-15.0
1356	-12.0
1357	-15.0
1358	-10.0
1359	-14.0
1360	-14.0
1361	-5.0
1362	-3.0
1363	-13.0
1364	-19.0
1365	-7.0
1366	-7.0
1367	-11.0
1368	-13.0
1369	-6.0
1370	-10.0
1371	-9.0
1372	-11.0
1373	-13.0
1374	-10.0
1375	-9.0
1376	-12.0
1377	-11.0
1378	-11.0
1379	-10.0
1380	-15.0
1381	-7.0
1382	-10.0
1383	-13.0
1384	-18.0
1385	-10.0
1386	-7.0
1387	-13.0
1388	-17.0
1389	-14.0
1390	-15.0
1391	-10.0
1392	-13.0
1393	-14.0
1394	-17.0
1395	-13.0
1396	-15.0
1397	-7.0
1398	-7.0
1399	-9.0
1400	-3.0
1401	-16.0
1402	-10.0
1403	-5.0
1404	-11.0
1405	-16.0
1406	-7.0
1407	-11.0
1408	-12.0
1409	-9.0
1410	-15.0
1411	-9.0
1412	-12.0
1413	-12.0
1414	-13.0
1415	-12.0
1416	-15.0
1417	-10.0
1418	-15.0
1419	-8.0
1420	-9.0
1421	-9.0
1422	-11.0
1423	-10.0
1424	-4.0
1425	-7.0
1426	-14.0
1427	-13.0
1428	-13.0
1429	-11.0
1430	-9.0
1431	-7.0
1432	-15.0
1433	-15.0
1434	-5.0
1435	-13.0
1436	-15.0
1437	-15.0
1438	-18.0
1439	-11.0
1440	-7.0
1441	-13.0
1442	-16.0
1443	-6.0
1444	-7.0
1445	-10.0
1446	-13.0
1447	-17.0
1448	-10.0
1449	-13.0
1450	-12.0
1451	-11.0
1452	-9.0
1453	-14.0
1454	-11.0
1455	-15.0
1456	-6.0
1457	-13.0
1458	-11.0
1459	-17.0
1460	-13.0
1461	-14.0
1462	-15.0
1463	-10.0
1464	-4.0
1465	-13.0
1466	-15.0
1467	-18.0
1468	-12.0
1469	-16.0
1470	-12.0
1471	-13.0
1472	-17.0
1473	-7.0
1474	-9.0
1475	-12.0
1476	-13.0
1477	-9.0
1478	-14.0
1479	-10.0
1480	-4.0
1481	-4.0
1482	-13.0
1483	-5.0
1484	-12.0
1485	-10.0
1486	-14.0
1487	-15.0
1488	-7.0
1489	-15.0
1490	-9.0
1491	-9.0
1492	-15.0
1493	-15.0
1494	-12.0
1495	-3.0
1496	-16.0
1497	-16.0
1498	-9.0
1499	-15.0
1500	-14.0
1501	-16.0
1502	-12.0
1503	-12.0
1504	-14.0
1505	-13.0
1506	-13.0
1507	-13.0
1508	-1.0
1509	-13.0
1510	-7.0
1511	-10.0
1512	-14.0
1513	-13.0
1514	-11.0
1515	-12.0
1516	-15.0
1517	-6.0
1518	-18.0
1519	-14.0
1520	-15.0
1521	-12.0
1522	-5.0
1523	-12.0
1524	-5.0
1525	-10.0
1526	-12.0
1527	-13.0
1528	-19.0
1529	-6.0
1530	-13.0
1531	-14.0
1532	-5.0
1533	-15.0
1534	-11.0
1535	-15.0
1536	-13.0
1537	-14.0
1538	-18.0
1539	-9.0
1540	-13.0
1541	-14.0
1542	-15.0
1543	-6.0
1544	-9.0
1545	-7.0
1546	-13.0
1547	-17.0
1548	-9.0
1549	-5.0
1550	-6.0
1551	-15.0
1552	-11.0
1553	-9.0
1554	-13.0
1555	-8.0
1556	-11.0
1557	-9.0
1558	-9.0
1559	2.0
1560	-11.0
1561	-15.0
1562	-12.0
1563	-11.0
1564	-15.0
1565	-11.0
1566	-11.0
1567	-12.0
1568	-9.0
1569	-13.0
1570	-13.0
1571	-10.0
1572	-16.0
1573	-13.0
1574	-15.0
1575	-9.0
1576	-4.0
1577	-6.0
1578	-7.0
1579	-8.0
1580	-17.0
1581	-13.0
1582	-16.0
1583	-14.0
1584	-9.0
1585	-11.0
1586	-5.0
1587	-17.0
1588	-5.0
1589	-5.0
1590	-11.0
1591	-12.0
1592	-9.0
1593	-7.0
1594	-11.0
1595	-11.0
1596	-13.0
1597	-14.0
1598	-15.0
1599	-13.0
1600	-11.0
1601	-7.0
1602	-13.0
1603	-13.0
1604	-19.0
1605	-7.0
1606	-3.0
1607	-6.0
1608	-15.0
1609	-15.0
1610	-4.0
1611	-6.0
1612	-10.0
1613	-8.0
1614	-13.0
1615	-10.0
1616	-8.0
1617	-13.0
1618	-13.0
1619	-12.0
1620	-6.0
1621	-7.0
1622	-5.0
1623	-13.0
1624	-10.0
1625	-8.0
1626	-4.0
1627	-10.0
1628	-8.0
1629	-11.0
1630	-13.0
1631	-10.0
1632	-16.0
1633	-11.0
1634	-13.0
1635	-15.0
1636	-15.0
1637	-11.0
1638	-15.0
1639	-12.0
1640	-15.0
1641	-3.0
1642	-4.0
1643	-9.0
1644	-17.0
1645	-9.0
1646	4.0
1647	-15.0
1648	-7.0
1649	-5.0
1650	-15.0
1651	-5.0
1652	-13.0
1653	-9.0
1654	-13.0
1655	-3.0
1656	-11.0
1657	-7.0
1658	-19.0
1659	-8.0
1660	-6.0
1661	-12.0
1662	-8.0
1663	-7.0
1664	-9.0
1665	-12.0
1666	-3.0
1667	-11.0
1668	-17.0
1669	-12.0
1670	-9.0
1671	-7.0
1672	-9.0
1673	-6.0
1674	-8.0
1675	-18.0
1676	-16.0
1677	-7.0
1678	-15.0
1679	-5.0
1680	-10.0
1681	-9.0
1682	-11.0
1683	-7.0
1684	-5.0
1685	-19.0
1686	-12.0
1687	-9.0
1688	-13.0
1689	-6.0
1690	-12.0
1691	-13.0
1692	-11.0
1693	-10.0
1694	-15.0
1695	-11.0
1696	-12.0
1697	-12.0
1698	-11.0
1699	-12.0
1700	-8.0
1701	-10.0
1702	-11.0
1703	-11.0
1704	-14.0
1705	1.0
1706	-14.0
1707	-7.0
1708	1.0
1709	-9.0
1710	-5.0
1711	-9.0
1712	-9.0
1713	-14.0
1714	-9.0
1715	-7.0
1716	-11.0
1717	-15.0
1718	-4.0
1719	-7.0
1720	-12.0
1721	-15.0
1722	-5.0
1723	-18.0
1724	-7.0
1725	-13.0
1726	-15.0
1727	-17.0
1728	-8.0
1729	-17.0
1730	-11.0
1731	-15.0
1732	-7.0
1733	-13.0
1734	-14.0
1735	-11.0
1736	-17.0
1737	-5.0
1738	-16.0
1739	-17.0
1740	-18.0
1741	-7.0
1742	-10.0
1743	-8.0
1744	-16.0
1745	-9.0
1746	-13.0
1747	-14.0
1748	-11.0
1749	-9.0
1750	-8.0
1751	-2.0
1752	-9.0
1753	-11.0
1754	-16.0
1755	-13.0
1756	-7.0
1757	-12.0
1758	-11.0
1759	-17.0
1760	-13.0
1761	-10.0
1762	-15.0
1763	-11.0
1764	-7.0
1765	-11.0
1766	-13.0
1767	-11.0
1768	-13.0
1769	-15.0
1770	-14.0
1771	-13.0
1772	5.0
1773	-4.0
1774	-12.0
1775	-18.0
1776	-4.0
1777	-9.0
1778	-4.0
1779	-3.0
1780	-7.0
1781	-12.0
1782	-15.0
1783	-10.0
1784	-11.0
1785	-8.0
1786	-9.0
1787	-12.0
1788	-7.0
1789	-15.0
1790	-14.0
1791	-12.0
1792	-7.0
1793	-14.0
1794	-15.0
1795	-6.0
1796	-14.0
1797	-16.0
1798	-12.0
1799	-19.0
1800	-9.0
1801	-11.0
1802	-15.0
1803	-15.0
1804	-15.0
1805	-10.0
1806	-3.0
1807	-17.0
1808	-12.0
1809	-17.0
1810	-16.0
1811	-12.0
1812	-11.0
1813	-14.0
1814	-10.0
1815	-13.0
1816	-15.0
1817	-20.0
1818	-15.0
1819	-13.0
1820	-10.0
1821	-13.0
1822	-12.0
1823	-11.0
1824	-4.0
1825	-5.0
1826	-7.0
1827	6.0
1828	-19.0
1829	-13.0
1830	-6.0
1831	-14.0
1832	-12.0
1833	-7.0
1834	-11.0
1835	-14.0
1836	-9.0
1837	-3.0
1838	-11.0
1839	-5.0
1840	-13.0
1841	-17.0
1842	-11.0
1843	-16.0
1844	-9.0
1845	-11.0
1846	-9.0
1847	-13.0
1848	-9.0
1849	-15.0
1850	-9.0
1851	-17.0
1852	-11.0
1853	-9.0
1854	-11.0
1855	-15.0
1856	-13.0
1857	-11.0
1858	-8.0
1859	-15.0
1860	-11.0
1861	-11.0
1862	-7.0
1863	-13.0
1864	-18.0
1865	-9.0
1866	-2.0
1867	-4.0
1868	-15.0
1869	6.0
1870	-6.0
1871	-11.0
1872	-3.0
1873	-6.0
1874	-12.0
1875	-9.0
1876	-14.0
